9.2750610611650900E-01	-8.4356349361805800E-03
9.3800243045423100E-01	-7.2703760408380200E-03
9.4772724547187900E-01	-6.1740732893879400E-03
9.5666556070339200E-01	-5.1527228682557800E-03
9.6480038695389700E-01	-4.2103222350585000E-03
9.7211873248613800E-01	-3.3538669406257600E-03
9.7860560683405300E-01	-2.5853557137660400E-03
9.8425201571800300E-01	-1.9117841053090200E-03
9.8904596676513700E-01	-1.3341514796589300E-03
9.9298046442462500E-01	-8.5745465883697900E-04
9.9604751378123500E-01	-4.8369237165162900E-04
9.9824211801294300E-01	-2.1586271131560300E-04
9.9956027966213400E-01	-5.3965677828900800E-05
1.0000000000000000E+00	0.0000000000000000E+00
	
